V1	I1	V2	I2	V3	I3
9.20000E-01	4.05300E-05	1.13932E+00	1.00000E-04	0.00000E+00	-1.39600E-04
9.40000E-01	5.08240E-05	1.15944E+00	1.00000E-04	0.00000E+00	-1.50060E-04
9.60000E-01	6.13700E-05	1.17844E+00	1.00000E-04	0.00000E+00	-1.61440E-04
9.80000E-01	7.32720E-05	1.19732E+00	1.00000E-04	0.00000E+00	-1.73220E-04
1.00000E+00	8.59560E-05	1.21684E+00	1.00000E-04	0.00000E+00	-1.85200E-04
1.02000E+00	9.88060E-05	1.23528E+00	1.00000E-04	0.00000E+00	-1.98700E-04
1.04000E+00	1.12764E-04	1.25408E+00	1.00000E-04	0.00000E+00	-2.11260E-04
1.06000E+00	1.26100E-04	1.27468E+00	1.00000E-04	0.00000E+00	-2.25440E-04
1.08000E+00	1.41960E-04	1.29240E+00	1.00000E-04	0.00000E+00	-2.40820E-04
1.10000E+00	1.55080E-04	1.31108E+00	1.00000E-04	0.00000E+00	-2.55180E-04
1.12000E+00	1.72080E-04	1.33168E+00	1.00000E-04	0.00000E+00	-2.70320E-04
1.14000E+00	1.86360E-04	1.34948E+00	1.00000E-04	0.00000E+00	-2.87360E-04
1.16000E+00	2.03020E-04	1.36864E+00	1.00000E-04	0.00000E+00	-3.02940E-04
1.18000E+00	2.21560E-04	1.38928E+00	1.00000E-04	0.00000E+00	-3.18920E-04
1.20000E+00	2.38460E-04	1.40668E+00	1.00000E-04	0.00000E+00	-3.39240E-04
1.22000E+00	2.56940E-04	1.42656E+00	1.00000E-04	0.00000E+00	-3.56960E-04
1.24000E+00	2.75140E-04	1.44392E+00	1.00000E-04	0.00000E+00	-3.74740E-04
1.26000E+00	2.94440E-04	1.46272E+00	1.00000E-04	0.00000E+00	-3.95060E-04
1.28000E+00	3.12540E-04	1.48164E+00	1.00000E-04	0.00000E+00	-4.14540E-04
1.30000E+00	3.36080E-04	1.50088E+00	1.00000E-04	0.00000E+00	-4.35440E-04
1.32000E+00	3.54860E-04	1.51864E+00	1.00000E-04	0.00000E+00	-4.55820E-04
1.34000E+00	3.76900E-04	1.53656E+00	1.00000E-04	0.00000E+00	-4.76640E-04
1.36000E+00	3.99780E-04	1.55556E+00	1.00000E-04	0.00000E+00	-4.97280E-04
1.38000E+00	4.21400E-04	1.57416E+00	1.00000E-04	0.00000E+00	-5.20520E-04
1.40000E+00	4.43040E-04	1.59328E+00	1.00000E-04	0.00000E+00	-5.44020E-04
1.42000E+00	4.67920E-04	1.60996E+00	1.00000E-04	0.00000E+00	-5.65500E-04
1.44000E+00	4.92640E-04	1.62936E+00	1.00000E-04	0.00000E+00	-5.91880E-04
1.46000E+00	5.13480E-04	1.64640E+00	1.00000E-04	0.00000E+00	-6.15940E-04
1.48000E+00	5.40200E-04	1.66552E+00	1.00000E-04	0.00000E+00	-6.40660E-04
1.50000E+00	5.65900E-04	1.68396E+00	1.00000E-04	0.00000E+00	-6.65600E-04
1.52000E+00	5.91360E-04	1.70180E+00	1.00000E-04	0.00000E+00	-6.94940E-04
1.54000E+00	6.18960E-04	1.72044E+00	1.00000E-04	0.00000E+00	-7.20300E-04
1.56000E+00	6.45140E-04	1.73868E+00	1.00000E-04	0.00000E+00	-7.46480E-04
1.58000E+00	6.72980E-04	1.75660E+00	1.00000E-04	0.00000E+00	-7.73920E-04
1.60000E+00	7.03580E-04	1.77312E+00	1.00000E-04	0.00000E+00	-8.00700E-04
1.62000E+00	7.30260E-04	1.79112E+00	1.00000E-04	0.00000E+00	-8.32020E-04
1.64000E+00	7.60220E-04	1.80948E+00	1.00000E-04	0.00000E+00	-8.57280E-04
1.66000E+00	7.87500E-04	1.82808E+00	1.00000E-04	0.00000E+00	-8.88800E-04
1.68000E+00	8.16260E-04	1.84536E+00	1.00000E-04	0.00000E+00	-9.17300E-04
1.70000E+00	8.47860E-04	1.86380E+00	1.00000E-04	0.00000E+00	-9.47980E-04
1.72000E+00	8.79520E-04	1.88096E+00	1.00000E-04	0.00000E+00	-9.81400E-04
1.74000E+00	9.10380E-04	1.89880E+00	1.00000E-04	0.00000E+00	-1.01112E-03
1.76000E+00	9.45120E-04	1.91580E+00	1.00000E-04	0.00000E+00	-1.04500E-03
1.78000E+00	9.68080E-04	1.92796E+00	1.00000E-04	0.00000E+00	-1.07558E-03
1.80000E+00	1.01158E-03	1.95048E+00	1.00000E-04	0.00000E+00	-1.10928E-03
1.82000E+00	1.04226E-03	1.97004E+00	1.00000E-04	0.00000E+00	-1.14612E-03
1.84000E+00	1.07630E-03	1.98576E+00	1.00000E-04	0.00000E+00	-1.17360E-03
1.86000E+00	1.10260E-03	2.00384E+00	1.00000E-04	0.00000E+00	-1.21120E-03
1.88000E+00	1.14464E-03	2.02096E+00	1.00000E-04	0.00000E+00	-1.24360E-03
1.90000E+00	1.17600E-03	2.03880E+00	1.00000E-04	0.00000E+00	-1.27940E-03
1.92000E+00	1.21060E-03	2.05504E+00	1.00000E-04	0.00000E+00	-1.30840E-03
1.94000E+00	1.24540E-03	2.06660E+00	1.00000E-04	0.00000E+00	-1.33920E-03
1.96000E+00	1.28260E-03	2.08872E+00	1.00000E-04	0.00000E+00	-1.38320E-03
1.98000E+00	1.31640E-03	2.10620E+00	1.00000E-04	0.00000E+00	-1.41840E-03
2.00000E+00	1.35200E-03	2.12332E+00	1.00000E-04	0.00000E+00	-1.45120E-03
2.02000E+00	1.38860E-03	2.13936E+00	1.00000E-04	0.00000E+00	-1.48900E-03
2.04000E+00	1.42060E-03	2.15512E+00	1.00000E-04	0.00000E+00	-1.52500E-03
2.06000E+00	1.46200E-03	2.17120E+00	1.00000E-04	0.00000E+00	-1.56160E-03
2.08000E+00	1.49700E-03	2.18712E+00	1.00000E-04	0.00000E+00	-1.59580E-03
2.10000E+00	1.53720E-03	2.20400E+00	1.00000E-04	0.00000E+00	-1.63440E-03
2.12000E+00	1.57020E-03	2.22160E+00	1.00000E-04	0.00000E+00	-1.66960E-03
2.14000E+00	1.60680E-03	2.23550E+00	1.00000E-04	0.00000E+00	-1.71000E-03
2.16000E+00	1.64060E-03	2.24940E+00	1.00000E-04	0.00000E+00	-1.74120E-03
2.18000E+00	1.68000E-03	2.26670E+00	1.00000E-04	0.00000E+00	-1.77980E-03
2.20000E+00	1.71180E-03	2.27910E+00	1.00000E-04	0.00000E+00	-1.81400E-03
2.22000E+00	1.74740E-03	2.29380E+00	1.00000E-04	0.00000E+00	-1.85140E-03
2.24000E+00	1.78180E-03	2.30890E+00	1.00000E-04	0.00000E+00	-1.88760E-03
2.26000E+00	1.81340E-03	2.32090E+00	1.00000E-04	0.00000E+00	-1.91440E-03
2.28000E+00	1.84580E-03	2.33340E+00	1.00000E-04	0.00000E+00	-1.94600E-03
2.30000E+00	1.87460E-03	2.34750E+00	1.00000E-04	0.00000E+00	-1.97560E-03
2.32000E+00	1.90360E-03	2.35860E+00	1.00000E-04	0.00000E+00	-2.00480E-03
2.34000E+00	1.92400E-03	2.37040E+00	1.00000E-04	0.00000E+00	-2.02680E-03
2.36000E+00	1.93580E-03	2.37730E+00	1.00000E-04	0.00000E+00	-2.05000E-03
2.38000E+00	1.96020E-03	2.38830E+00	1.00000E-04	0.00000E+00	-2.06260E-03
2.40000E+00	1.97700E-03	2.39600E+00	1.00000E-04	0.00000E+00	-2.07680E-03
2.42000E+00	1.98720E-03	2.40280E+00	1.00000E-04	0.00000E+00	-2.08620E-03
2.44000E+00	1.99540E-03	2.40810E+00	1.00000E-04	0.00000E+00	-2.09520E-03
2.46000E+00	1.99900E-03	2.41250E+00	1.00000E-04	0.00000E+00	-2.09940E-03
2.48000E+00	2.00240E-03	2.41620E+00	1.00000E-04	0.00000E+00	-2.10300E-03
2.50000E+00	2.00300E-03	2.42050E+00	1.00000E-04	0.00000E+00	-2.10500E-03
2.52000E+00	2.00740E-03	2.42490E+00	1.00000E-04	0.00000E+00	-2.10600E-03
2.54000E+00	2.00660E-03	2.42850E+00	1.00000E-04	0.00000E+00	-2.10780E-03
2.56000E+00	2.00940E-03	2.43240E+00	1.00000E-04	0.00000E+00	-2.10880E-03
2.58000E+00	2.00780E-03	2.43510E+00	1.00000E-04	0.00000E+00	-2.11060E-03
2.60000E+00	2.01020E-03	2.44020E+00	1.00000E-04	0.00000E+00	-2.10980E-03
2.62000E+00	2.01060E-03	2.44300E+00	1.00000E-04	0.00000E+00	-2.11120E-03
2.64000E+00	2.01120E-03	2.44740E+00	1.00000E-04	0.00000E+00	-2.11140E-03
2.66000E+00	2.01080E-03	2.45100E+00	1.00000E-04	0.00000E+00	-2.11120E-03
2.68000E+00	2.01220E-03	2.45580E+00	1.00000E-04	0.00000E+00	-2.11180E-03
2.70000E+00	2.01340E-03	2.45890E+00	1.00000E-04	0.00000E+00	-2.11380E-03
2.72000E+00	2.01160E-03	2.46250E+00	1.00000E-04	0.00000E+00	-2.11260E-03
2.74000E+00	2.01280E-03	2.46650E+00	1.00000E-04	0.00000E+00	-2.11320E-03
2.76000E+00	2.01500E-03	2.46970E+00	1.00000E-04	0.00000E+00	-2.11480E-03
2.78000E+00	2.01580E-03	2.47370E+00	1.00000E-04	0.00000E+00	-2.11580E-03
2.80000E+00	2.01540E-03	2.47720E+00	1.00000E-04	0.00000E+00	-2.11520E-03
2.82000E+00	2.01660E-03	2.48260E+00	1.00000E-04	0.00000E+00	-2.11620E-03
2.84000E+00	2.01640E-03	2.48530E+00	1.00000E-04	0.00000E+00	-2.11700E-03
2.86000E+00	2.01840E-03	2.48900E+00	1.00000E-04	0.00000E+00	-2.11800E-03
2.88000E+00	2.01700E-03	2.49160E+00	1.00000E-04	0.00000E+00	-2.11800E-03
2.90000E+00	2.01900E-03	2.49530E+00	1.00000E-04	0.00000E+00	-2.11920E-03
2.92000E+00	2.01980E-03	2.50040E+00	1.00000E-04	0.00000E+00	-2.11980E-03
2.94000E+00	2.02020E-03	2.50280E+00	1.00000E-04	0.00000E+00	-2.12040E-03
2.96000E+00	2.02060E-03	2.50810E+00	1.00000E-04	0.00000E+00	-2.12120E-03
2.98000E+00	2.02200E-03	2.51080E+00	1.00000E-04	0.00000E+00	-2.12200E-03
3.00000E+00	2.02520E-03	2.51560E+00	1.00000E-04	0.00000E+00	-2.12260E-03
3.02000E+00	2.02520E-03	2.52040E+00	1.00000E-04	0.00000E+00	-2.12340E-03
3.04000E+00	2.02440E-03	2.52400E+00	1.00000E-04	0.00000E+00	-2.12360E-03
3.06000E+00	2.02360E-03	2.52850E+00	1.00000E-04	0.00000E+00	-2.12380E-03
3.08000E+00	2.02500E-03	2.53310E+00	1.00000E-04	0.00000E+00	-2.12480E-03
3.10000E+00	2.02560E-03	2.53700E+00	1.00000E-04	0.00000E+00	-2.12560E-03
3.12000E+00	2.02720E-03	2.54070E+00	1.00000E-04	0.00000E+00	-2.12620E-03
3.14000E+00	2.02620E-03	2.54500E+00	1.00000E-04	0.00000E+00	-2.12720E-03
3.16000E+00	2.02720E-03	2.54920E+00	1.00000E-04	0.00000E+00	-2.12700E-03
3.18000E+00	2.02980E-03	2.55300E+00	1.00000E-04	0.00000E+00	-2.12900E-03
3.20000E+00	2.02980E-03	2.55680E+00	1.00000E-04	0.00000E+00	-2.12980E-03
3.22000E+00	2.02980E-03	2.56150E+00	1.00000E-04	0.00000E+00	-2.12980E-03
3.24000E+00	2.03060E-03	2.56580E+00	1.00000E-04	0.00000E+00	-2.13160E-03
3.26000E+00	2.03120E-03	2.56980E+00	1.00000E-04	0.00000E+00	-2.13280E-03
3.28000E+00	2.03260E-03	2.57260E+00	1.00000E-04	0.00000E+00	-2.13260E-03
3.30000E+00	2.03260E-03	2.57710E+00	1.00000E-04	0.00000E+00	-2.13400E-03
3.32000E+00	2.03340E-03	2.58190E+00	1.00000E-04	0.00000E+00	-2.13380E-03
3.34000E+00	2.03360E-03	2.58390E+00	1.00000E-04	0.00000E+00	-2.13400E-03
3.36000E+00	2.03480E-03	2.59050E+00	1.00000E-04	0.00000E+00	-2.13440E-03
3.38000E+00	2.03620E-03	2.59280E+00	1.00000E-04	0.00000E+00	-2.13620E-03
3.40000E+00	2.03600E-03	2.59900E+00	1.00000E-04	0.00000E+00	-2.13780E-03
3.42000E+00	2.03660E-03	2.60080E+00	1.00000E-04	0.00000E+00	-2.13700E-03
3.44000E+00	2.03840E-03	2.60790E+00	1.00000E-04	0.00000E+00	-2.13840E-03
3.46000E+00	2.03940E-03	2.61120E+00	1.00000E-04	0.00000E+00	-2.14080E-03
3.48000E+00	2.03980E-03	2.61700E+00	1.00000E-04	0.00000E+00	-2.14120E-03
3.50000E+00	2.04000E-03	2.62230E+00	1.00000E-04	0.00000E+00	-2.14120E-03
3.52000E+00	2.04200E-03	2.62630E+00	1.00000E-04	0.00000E+00	-2.14260E-03
3.54000E+00	2.04320E-03	2.63110E+00	1.00000E-04	0.00000E+00	-2.14420E-03
3.56000E+00	2.04540E-03	2.63520E+00	1.00000E-04	0.00000E+00	-2.14480E-03
3.58000E+00	2.04560E-03	2.64050E+00	1.00000E-04	0.00000E+00	-2.14620E-03
3.60000E+00	2.04720E-03	2.64490E+00	1.00000E-04	0.00000E+00	-2.14700E-03
3.62000E+00	2.04840E-03	2.64930E+00	1.00000E-04	0.00000E+00	-2.14840E-03
3.64000E+00	2.05000E-03	2.65320E+00	1.00000E-04	0.00000E+00	-2.15100E-03
3.66000E+00	2.04980E-03	2.65810E+00	1.00000E-04	0.00000E+00	-2.15040E-03
3.68000E+00	2.05240E-03	2.66230E+00	1.00000E-04	0.00000E+00	-2.15240E-03
3.70000E+00	2.05360E-03	2.66660E+00	1.00000E-04	0.00000E+00	-2.15380E-03
3.72000E+00	2.05520E-03	2.67240E+00	1.00000E-04	0.00000E+00	-2.15440E-03
3.74000E+00	2.05600E-03	2.67790E+00	1.00000E-04	0.00000E+00	-2.15660E-03
3.76000E+00	2.05660E-03	2.68110E+00	1.00000E-04	0.00000E+00	-2.15740E-03
3.78000E+00	2.05740E-03	2.68600E+00	1.00000E-04	0.00000E+00	-2.15800E-03
3.80000E+00	2.05860E-03	2.69220E+00	1.00000E-04	0.00000E+00	-2.15880E-03
3.82000E+00	2.06060E-03	2.69540E+00	1.00000E-04	0.00000E+00	-2.16020E-03
3.84000E+00	2.06140E-03	2.70030E+00	1.00000E-04	0.00000E+00	-2.16240E-03
3.86000E+00	2.06240E-03	2.70480E+00	1.00000E-04	0.00000E+00	-2.16320E-03
3.88000E+00	2.06360E-03	2.71050E+00	1.00000E-04	0.00000E+00	-2.16460E-03
3.90000E+00	2.06660E-03	2.71470E+00	1.00000E-04	0.00000E+00	-2.16740E-03
3.92000E+00	2.06740E-03	2.72000E+00	1.00000E-04	0.00000E+00	-2.16760E-03
3.94000E+00	2.06900E-03	2.72510E+00	1.00000E-04	0.00000E+00	-2.16960E-03
3.96000E+00	2.07120E-03	2.73050E+00	1.00000E-04	0.00000E+00	-2.17300E-03
3.98000E+00	2.07340E-03	2.73510E+00	1.00000E-04	0.00000E+00	-2.17320E-03
4.00000E+00	2.07420E-03	2.73950E+00	1.00000E-04	0.00000E+00	-2.17480E-03
0.00000E+00	-1.24940E-04	2.43040E-01	1.25000E-04	0.00000E+00	1.63680E-09
2.00000E-02	-1.24960E-04	2.65080E-01	1.25000E-04	0.00000E+00	5.02400E-10
4.00000E-02	-1.24900E-04	2.84080E-01	1.25000E-04	0.00000E+00	-3.75930E-09
6.00000E-02	-1.24920E-04	3.04440E-01	1.25000E-04	0.00000E+00	-3.96010E-09
8.00000E-02	-1.24920E-04	3.24760E-01	1.25000E-04	0.00000E+00	-2.42620E-09
1.00000E-01	-1.24980E-04	3.39600E-01	1.25000E-04	0.00000E+00	-5.53170E-09
1.20000E-01	-1.24900E-04	3.62320E-01	1.25000E-04	0.00000E+00	-1.49626E-08
1.40000E-01	-1.24940E-04	3.83200E-01	1.25000E-04	0.00000E+00	-2.22464E-08
1.60000E-01	-1.24920E-04	4.01520E-01	1.25000E-04	0.00000E+00	-4.15454E-08
1.80000E-01	-1.24880E-04	4.21160E-01	1.25000E-04	0.00000E+00	-8.06618E-08
2.00000E-01	-1.24820E-04	4.41400E-01	1.25000E-04	0.00000E+00	-1.42040E-07
2.20000E-01	-1.24700E-04	4.64280E-01	1.25000E-04	0.00000E+00	-2.47880E-07
2.40000E-01	-1.24460E-04	4.81840E-01	1.25000E-04	0.00000E+00	-4.38780E-07
2.60000E-01	-1.24180E-04	5.04440E-01	1.25000E-04	0.00000E+00	-7.60040E-07
2.80000E-01	-1.23720E-04	5.21200E-01	1.25000E-04	0.00000E+00	-1.23760E-06
3.00000E-01	-1.23080E-04	5.41040E-01	1.25000E-04	0.00000E+00	-1.80930E-06
3.20000E-01	-1.22440E-04	5.61600E-01	1.25000E-04	0.00000E+00	-2.53490E-06
3.40000E-01	-1.21500E-04	5.82520E-01	1.25000E-04	0.00000E+00	-3.50200E-06
3.60000E-01	-1.20580E-04	6.01920E-01	1.25000E-04	0.00000E+00	-4.37660E-06
3.80000E-01	-1.19440E-04	6.21680E-01	1.25000E-04	0.00000E+00	-5.51190E-06
4.00000E-01	-1.18300E-04	6.41520E-01	1.25000E-04	0.00000E+00	-6.74070E-06
4.20000E-01	-1.16780E-04	6.61200E-01	1.25000E-04	0.00000E+00	-7.97100E-06
4.40000E-01	-1.15360E-04	6.81360E-01	1.25000E-04	0.00000E+00	-9.51430E-06
4.60000E-01	-1.13600E-04	7.01880E-01	1.25000E-04	0.00000E+00	-1.12702E-05
4.80000E-01	-1.11620E-04	7.20640E-01	1.25000E-04	0.00000E+00	-1.32820E-05
5.00000E-01	-1.09400E-04	7.40520E-01	1.25000E-04	0.00000E+00	-1.55300E-05
5.20000E-01	-1.06980E-04	7.59800E-01	1.25000E-04	0.00000E+00	-1.78580E-05
5.40000E-01	-1.04420E-04	7.80080E-01	1.25000E-04	0.00000E+00	-2.04580E-05
5.60000E-01	-1.01420E-04	7.99440E-01	1.25000E-04	0.00000E+00	-2.34380E-05
5.80000E-01	-9.77440E-05	8.19400E-01	1.25000E-04	0.00000E+00	-2.68740E-05
6.00000E-01	-9.44500E-05	8.40480E-01	1.25000E-04	0.00000E+00	-3.04580E-05
6.20000E-01	-9.05740E-05	8.59160E-01	1.25000E-04	0.00000E+00	-3.47160E-05
6.40000E-01	-8.61220E-05	8.79040E-01	1.25000E-04	0.00000E+00	-3.88440E-05
6.60000E-01	-8.09320E-05	9.01520E-01	1.25000E-04	0.00000E+00	-4.39120E-05
6.80000E-01	-7.65980E-05	9.18640E-01	1.25000E-04	0.00000E+00	-4.88500E-05
7.00000E-01	-7.09320E-05	9.37840E-01	1.25000E-04	0.00000E+00	-5.40000E-05
7.20000E-01	-6.49960E-05	9.57760E-01	1.25000E-04	0.00000E+00	-5.97600E-05
7.40000E-01	-5.89020E-05	9.79080E-01	1.25000E-04	0.00000E+00	-6.62040E-05
7.60000E-01	-5.19560E-05	9.96520E-01	1.25000E-04	0.00000E+00	-7.33400E-05
7.80000E-01	-4.38400E-05	1.01752E+00	1.25000E-04	0.00000E+00	-8.08080E-05
8.00000E-01	-3.72300E-05	1.03492E+00	1.25000E-04	0.00000E+00	-8.80020E-05
8.20000E-01	-2.86300E-05	1.05464E+00	1.25000E-04	0.00000E+00	-9.59720E-05
8.40000E-01	-1.97560E-05	1.07432E+00	1.25000E-04	0.00000E+00	-1.04438E-04
8.60000E-01	-1.20300E-05	1.09092E+00	1.25000E-04	0.00000E+00	-1.14674E-04
8.80000E-01	-1.48430E-06	1.11280E+00	1.25000E-04	0.00000E+00	-1.23600E-04
9.00000E-01	9.47100E-06	1.13236E+00	1.25000E-04	0.00000E+00	-1.33720E-04
9.20000E-01	1.96140E-05	1.15180E+00	1.25000E-04	0.00000E+00	-1.44460E-04
9.40000E-01	3.09520E-05	1.16980E+00	1.25000E-04	0.00000E+00	-1.55520E-04
9.60000E-01	4.23540E-05	1.19092E+00	1.25000E-04	0.00000E+00	-1.67180E-04
9.80000E-01	5.47220E-05	1.20916E+00	1.25000E-04	0.00000E+00	-1.79160E-04
1.00000E+00	6.74300E-05	1.22924E+00	1.25000E-04	0.00000E+00	-1.92620E-04
1.02000E+00	8.13560E-05	1.24876E+00	1.25000E-04	0.00000E+00	-2.05860E-04
1.04000E+00	9.48000E-05	1.26800E+00	1.25000E-04	0.00000E+00	-2.19820E-04
1.06000E+00	1.08642E-04	1.28548E+00	1.25000E-04	0.00000E+00	-2.32760E-04
1.08000E+00	1.24320E-04	1.30524E+00	1.25000E-04	0.00000E+00	-2.49580E-04
1.10000E+00	1.39620E-04	1.32504E+00	1.25000E-04	0.00000E+00	-2.64860E-04
1.12000E+00	1.55100E-04	1.34656E+00	1.25000E-04	0.00000E+00	-2.80320E-04
1.14000E+00	1.71780E-04	1.36280E+00	1.25000E-04	0.00000E+00	-2.97680E-04
1.16000E+00	1.88900E-04	1.38192E+00	1.25000E-04	0.00000E+00	-3.12860E-04
1.18000E+00	2.05760E-04	1.40104E+00	1.25000E-04	0.00000E+00	-3.31420E-04
1.20000E+00	2.24280E-04	1.41960E+00	1.25000E-04	0.00000E+00	-3.49520E-04
1.22000E+00	2.43940E-04	1.43876E+00	1.25000E-04	0.00000E+00	-3.68380E-04
1.24000E+00	2.62220E-04	1.45688E+00	1.25000E-04	0.00000E+00	-3.87720E-04
1.26000E+00	2.80900E-04	1.47496E+00	1.25000E-04	0.00000E+00	-4.06780E-04
1.28000E+00	3.04200E-04	1.49548E+00	1.25000E-04	0.00000E+00	-4.28340E-04
1.30000E+00	3.24560E-04	1.51372E+00	1.25000E-04	0.00000E+00	-4.49540E-04
1.32000E+00	3.45920E-04	1.53280E+00	1.25000E-04	0.00000E+00	-4.70720E-04
1.34000E+00	3.68540E-04	1.55136E+00	1.25000E-04	0.00000E+00	-4.92380E-04
1.36000E+00	3.90760E-04	1.56996E+00	1.25000E-04	0.00000E+00	-5.15660E-04
1.38000E+00	4.14340E-04	1.58896E+00	1.25000E-04	0.00000E+00	-5.39120E-04
1.40000E+00	4.37340E-04	1.60700E+00	1.25000E-04	0.00000E+00	-5.61220E-04
1.42000E+00	4.61660E-04	1.62632E+00	1.25000E-04	0.00000E+00	-5.86620E-04
1.44000E+00	4.85620E-04	1.64436E+00	1.25000E-04	0.00000E+00	-6.12100E-04
1.46000E+00	5.13020E-04	1.66260E+00	1.25000E-04	0.00000E+00	-6.36720E-04
1.48000E+00	5.39320E-04	1.68104E+00	1.25000E-04	0.00000E+00	-6.63700E-04
1.50000E+00	5.64320E-04	1.70012E+00	1.25000E-04	0.00000E+00	-6.89920E-04
1.52000E+00	5.92640E-04	1.71864E+00	1.25000E-04	0.00000E+00	-7.16080E-04
1.54000E+00	6.21460E-04	1.73720E+00	1.25000E-04	0.00000E+00	-7.47240E-04
1.56000E+00	6.49980E-04	1.75636E+00	1.25000E-04	0.00000E+00	-7.74520E-04
1.58000E+00	6.75420E-04	1.77220E+00	1.25000E-04	0.00000E+00	-8.00400E-04
1.60000E+00	7.03920E-04	1.79212E+00	1.25000E-04	0.00000E+00	-8.31340E-04
1.62000E+00	7.32700E-04	1.80996E+00	1.25000E-04	0.00000E+00	-8.57920E-04
1.64000E+00	7.65300E-04	1.82820E+00	1.25000E-04	0.00000E+00	-8.89980E-04
1.66000E+00	7.93140E-04	1.84420E+00	1.25000E-04	0.00000E+00	-9.19960E-04
1.68000E+00	8.25320E-04	1.86468E+00	1.25000E-04	0.00000E+00	-9.51760E-04
1.70000E+00	8.65040E-04	1.88468E+00	1.25000E-04	0.00000E+00	-9.83000E-04
1.72000E+00	8.90460E-04	1.90120E+00	1.25000E-04	0.00000E+00	-1.01466E-03
1.74000E+00	9.22580E-04	1.91752E+00	1.25000E-04	0.00000E+00	-1.04766E-03
1.76000E+00	9.55500E-04	1.93956E+00	1.25000E-04	0.00000E+00	-1.08026E-03
1.78000E+00	9.88800E-04	1.95416E+00	1.25000E-04	0.00000E+00	-1.11492E-03
1.80000E+00	1.02282E-03	1.97204E+00	1.25000E-04	0.00000E+00	-1.14850E-03
1.82000E+00	1.05442E-03	1.98928E+00	1.25000E-04	0.00000E+00	-1.18160E-03
1.84000E+00	1.09252E-03	2.00748E+00	1.25000E-04	0.00000E+00	-1.21720E-03
1.86000E+00	1.12518E-03	2.02596E+00	1.25000E-04	0.00000E+00	-1.25160E-03
1.88000E+00	1.16040E-03	2.04308E+00	1.25000E-04	0.00000E+00	-1.28180E-03
1.90000E+00	1.19480E-03	2.05984E+00	1.25000E-04	0.00000E+00	-1.32120E-03
1.92000E+00	1.23500E-03	2.07808E+00	1.25000E-04	0.00000E+00	-1.35720E-03
1.94000E+00	1.26740E-03	2.09656E+00	1.25000E-04	0.00000E+00	-1.39440E-03
1.96000E+00	1.30440E-03	2.11296E+00	1.25000E-04	0.00000E+00	-1.43520E-03
1.98000E+00	1.34420E-03	2.13056E+00	1.25000E-04	0.00000E+00	-1.46900E-03
2.00000E+00	1.37840E-03	2.14804E+00	1.25000E-04	0.00000E+00	-1.50780E-03
2.02000E+00	1.41840E-03	2.16556E+00	1.25000E-04	0.00000E+00	-1.54640E-03
2.04000E+00	1.46060E-03	2.18324E+00	1.25000E-04	0.00000E+00	-1.58620E-03
2.06000E+00	1.50200E-03	2.20008E+00	1.25000E-04	0.00000E+00	-1.62840E-03
2.08000E+00	1.54420E-03	2.21700E+00	1.25000E-04	0.00000E+00	-1.66200E-03
2.10000E+00	1.58060E-03	2.23390E+00	1.25000E-04	0.00000E+00	-1.70380E-03
2.12000E+00	1.61920E-03	2.25200E+00	1.25000E-04	0.00000E+00	-1.73940E-03
2.14000E+00	1.66260E-03	2.26880E+00	1.25000E-04	0.00000E+00	-1.78740E-03
2.16000E+00	1.70960E-03	2.28620E+00	1.25000E-04	0.00000E+00	-1.82980E-03
2.18000E+00	1.74480E-03	2.30310E+00	1.25000E-04	0.00000E+00	-1.87380E-03
2.20000E+00	1.78740E-03	2.31820E+00	1.25000E-04	0.00000E+00	-1.91340E-03
2.22000E+00	1.82900E-03	2.33560E+00	1.25000E-04	0.00000E+00	-1.95640E-03
2.24000E+00	1.87560E-03	2.35490E+00	1.25000E-04	0.00000E+00	-2.00320E-03
2.26000E+00	1.91620E-03	2.37030E+00	1.25000E-04	0.00000E+00	-2.04440E-03
2.28000E+00	1.95580E-03	2.38690E+00	1.25000E-04	0.00000E+00	-2.08100E-03
2.30000E+00	1.99660E-03	2.40420E+00	1.25000E-04	0.00000E+00	-2.12720E-03
2.32000E+00	2.03700E-03	2.42010E+00	1.25000E-04	0.00000E+00	-2.16500E-03
2.34000E+00	2.08380E-03	2.43530E+00	1.25000E-04	0.00000E+00	-2.20480E-03
2.36000E+00	2.11080E-03	2.44890E+00	1.25000E-04	0.00000E+00	-2.23580E-03
2.38000E+00	2.16520E-03	2.46400E+00	1.25000E-04	0.00000E+00	-2.28360E-03
2.40000E+00	2.21260E-03	2.48410E+00	1.25000E-04	0.00000E+00	-2.33420E-03
2.42000E+00	2.25560E-03	2.50110E+00	1.25000E-04	0.00000E+00	-2.38180E-03
2.44000E+00	2.28820E-03	2.51530E+00	1.25000E-04	0.00000E+00	-2.42200E-03
2.46000E+00	2.32580E-03	2.52970E+00	1.25000E-04	0.00000E+00	-2.44740E-03
2.48000E+00	2.37200E-03	2.54440E+00	1.25000E-04	0.00000E+00	-2.49020E-03
2.50000E+00	2.41440E-03	2.55970E+00	1.25000E-04	0.00000E+00	-2.54120E-03
2.52000E+00	2.45760E-03	2.57640E+00	1.25000E-04	0.00000E+00	-2.58580E-03
2.54000E+00	2.49380E-03	2.59030E+00	1.25000E-04	0.00000E+00	-2.62120E-03
2.56000E+00	2.52860E-03	2.60470E+00	1.25000E-04	0.00000E+00	-2.65440E-03
